state_name,dist_name,year,rice_area_(1000_ha),rice_production_(1000_tons),rice_yield_(kg_per_ha),wheat_area_(1000_ha),wheat_production_(1000_tons),wheat_yield_(kg_per_ha),groundnut_area_(1000_ha),groundnut_production_(1000_tons),groundnut_yield_(kg_per_ha),sunflower_area_(1000_ha),sunflower_production_(1000_tons),sunflower_yield_(kg_per_ha),soyabean_area_(1000_ha),soyabean_production_(1000_tons),soyabean_yield_(kg_per_ha),oilseeds_area_(1000_ha),oilseeds_production_(1000_tons),oilseeds_yield_(kg_per_ha),sugarcane_area_(1000_ha),sugarcane_production_(1000_tons),sugarcane_yield_(kg_per_ha),cotton_area_(1000_ha),cotton_production_(1000_tons),cotton_yield_(kg_per_ha),fruits_and_vegetables_area_(1000_ha),potatoes_area_(1000_ha),onion_area_(1000_ha),monsoon_avg,normal_monsoon_avg,rainfall_deviation
andhra pradesh,west godavari,1973,367.2,751.8,2047.39,0.0,0.0,0.0,8.6,9.9,1151.16,0.0,0.0,0.0,0.0,0.0,0.0,33.16,14.6,440.29,27.4,278.2,10153.28,0.3,0.1,333.33,39.25,0.0,0.13,151.0,182.75,-31.75
andhra pradesh,west godavari,1974,379.4,829.3,2185.82,0.0,0.0,0.0,10.0,11.8,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,34.87,17.8,510.47,29.6,287.7,9719.59,1.0,0.2,200.0,41.81,0.0,0.18,153.775,182.75,-28.974999999999994
andhra pradesh,west godavari,1975,410.5,856.0,2085.26,0.0,0.0,0.0,4.9,5.2,1061.22,0.0,0.0,0.0,0.0,0.0,0.0,21.75,8.9,409.2,24.6,181.9,7394.31,0.1,0.0,0.0,39.42,0.0,0.19,205.20000000000002,182.75,22.450000000000017
andhra pradesh,west godavari,1976,317.8,493.6,1553.18,0.0,0.0,0.0,4.4,6.9,1568.18,0.0,0.0,0.0,0.0,0.0,0.0,25.64,11.9,464.12,23.8,179.7,7550.42,0.2,0.0,0.0,39.34,0.0,0.11,182.85,182.75,0.09999999999999432
andhra pradesh,west godavari,1977,413.5,895.0,2164.45,0.0,0.0,0.0,5.9,5.8,983.05,0.0,0.0,0.0,0.0,0.0,0.0,27.2,9.0,330.88,24.8,166.5,6713.71,0.2,0.0,0.0,40.85,0.0,0.07,139.275,182.75,-43.474999999999994
andhra pradesh,west godavari,1978,431.9,987.9,2287.34,0.0,0.0,0.0,6.8,7.2,1058.82,0.0,0.0,0.0,0.0,0.0,0.0,27.75,11.6,418.02,20.7,146.7,7086.96,0.1,0.0,0.0,42.95,0.0,0.15,231.74999999999997,182.75,48.99999999999997
andhra pradesh,west godavari,1979,366.0,898.0,2453.55,0.0,0.0,0.0,3.9,5.0,1282.05,0.0,0.0,0.0,0.0,0.0,0.0,23.18,7.9,340.81,15.9,124.7,7842.77,0.0,0.0,0.0,43.56,0.0,0.12,104.375,182.75,-78.375
andhra pradesh,west godavari,1980,422.0,1060.0,2511.85,0.0,0.0,0.0,6.1,6.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,27.22,10.0,367.38,19.4,203.8,10505.15,0.0,0.0,0.0,47.23,0.0,0.13,249.825,182.75,67.07499999999999
andhra pradesh,west godavari,1981,434.0,1133.0,2610.6,0.0,0.0,0.0,7.4,8.1,1094.59,0.0,0.0,0.0,0.0,0.0,0.0,25.91,11.7,451.56,26.0,200.8,7723.08,0.0,0.0,0.0,48.45,0.0,0.11,202.35000000000002,182.75,19.600000000000023
andhra pradesh,west godavari,1982,444.7,1279.8,2877.9,0.0,0.0,0.0,7.2,10.3,1430.56,0.0,0.0,0.0,0.0,0.0,0.0,24.63,13.3,539.99,22.0,195.9,8904.55,0.0,0.0,0.0,49.15,0.0,0.1,163.075,182.75,-19.67500000000001
andhra pradesh,west godavari,1983,476.5,1139.0,2390.35,0.0,0.0,0.0,7.7,9.0,1168.83,0.0,0.0,0.0,0.0,0.0,0.0,25.88,11.8,455.95,16.9,130.9,7745.56,0.0,0.0,0.0,52.0,0.0,0.09,259.4,182.75,76.64999999999998
andhra pradesh,west godavari,1984,439.5,1193.9,2716.5,0.0,0.0,0.0,8.3,11.2,1349.4,0.0,0.0,0.0,0.0,0.0,0.0,28.35,14.2,500.88,17.1,143.3,8380.12,0.3,0.1,333.33,53.35,0.0,0.05,147.05,182.75,-35.69999999999999
andhra pradesh,west godavari,1985,462.5,1200.9,2596.54,0.0,0.0,0.0,8.0,9.2,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,26.06,14.0,537.22,19.7,162.1,8228.43,0.2,0.1,500.0,53.18,0.0,0.0,178.475,182.75,-4.275000000000006
andhra pradesh,west godavari,1986,477.0,860.0,1802.94,0.0,0.0,0.0,6.6,8.4,1272.73,0.0,0.0,0.0,0.0,0.0,0.0,22.84,10.4,455.34,22.2,145.6,6558.56,0.2,0.1,500.0,53.4,0.0,0.0,198.27500000000003,182.75,15.525000000000034
andhra pradesh,west godavari,1987,455.0,1221.0,2683.52,0.0,0.0,0.0,6.0,7.0,1166.67,0.0,0.0,0.0,0.0,0.0,0.0,23.31,8.5,364.65,24.1,191.7,7954.36,1.0,0.3,300.0,57.13,0.0,0.0,130.52499999999998,182.75,-52.22500000000002
andhra pradesh,west godavari,1988,494.6,1506.4,3045.69,0.0,0.0,0.0,10.2,14.0,1372.55,0.0,0.0,0.0,0.0,0.0,0.0,21.77,14.9,684.43,24.2,185.8,7677.69,1.7,0.4,235.29,63.95,0.0,0.0,274.925,182.75,92.17500000000001
andhra pradesh,west godavari,1989,497.6,1063.9,2138.06,0.0,0.0,0.0,9.1,12.6,1384.62,0.0,0.0,0.0,0.0,0.0,0.0,20.9,13.3,636.36,23.9,192.1,8037.66,5.8,2.3,396.55,68.28,0.0,0.01,311.075,182.75,128.325
andhra pradesh,west godavari,1990,437.05,1006.37,2302.64,0.0,0.0,0.0,9.39,11.26,1199.15,0.0,0.0,0.0,0.0,0.0,0.0,22.17,12.51,564.28,24.66,180.79,7331.31,2.4,1.19,495.83,67.76,0.0,0.0,148.4,182.75,-34.349999999999994
andhra pradesh,west godavari,1991,394.88,1011.02,2560.32,0.0,0.0,0.0,10.17,12.93,1271.39,0.01,0.01,1000.0,0.0,0.0,0.0,23.86,15.0,628.67,30.24,243.89,8065.15,1.22,0.66,540.98,68.71,0.0,0.0,283.25,182.75,100.5
andhra pradesh,west godavari,1992,443.86,1292.41,2911.75,0.0,0.0,0.0,9.13,14.76,1616.65,0.0,0.0,0.0,0.0,0.0,0.0,27.8,17.0,611.51,24.49,190.73,7788.08,1.66,0.58,349.4,77.04,0.0,0.0,163.5,182.75,-19.25
andhra pradesh,west godavari,1993,423.0,1366.0,3229.31,0.0,0.0,0.0,7.0,12.0,1714.29,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,1300.0,23.0,194.0,8434.78,3.0,1.19,396.67,79.1,0.0,0.0,133.75,182.75,-49.0
andhra pradesh,west godavari,1994,461.0,1442.0,3127.98,0.0,0.0,0.0,7.0,9.0,1285.71,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1111.11,29.0,245.0,8448.28,4.0,1.53,382.5,82.47,0.0,0.03,185.5,182.75,2.75
andhra pradesh,west godavari,1995,468.0,1257.0,2685.9,0.0,0.0,0.0,7.0,12.0,1714.29,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,1300.0,28.0,225.0,8035.71,5.0,1.7,340.0,82.62,0.0,0.02,213.75,182.75,31.0
andhra pradesh,west godavari,1996,468.0,1133.0,2420.94,0.0,0.0,0.0,8.0,13.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,1272.73,29.0,174.0,6000.0,5.0,2.38,476.0,83.55,0.0,0.0,238.5,182.75,55.75
andhra pradesh,west godavari,1997,440.0,1308.0,2972.73,0.0,0.0,0.0,5.0,8.0,1600.0,1.0,1.0,1000.0,0.0,0.0,0.0,29.16,9.0,308.64,27.0,206.0,7629.63,4.0,1.36,340.0,83.45,0.0,0.0,165.5,182.75,-17.25
andhra pradesh,west godavari,1998,456.0,1495.0,3278.51,0.0,0.0,0.0,5.0,6.0,1200.0,1.0,1.0,1000.0,0.0,0.0,0.0,29.38,8.0,272.29,29.0,248.0,8551.72,3.0,0.51,170.0,82.98,0.0,0.1,268.0,182.75,85.25
andhra pradesh,west godavari,1999,460.46,1466.37,3184.58,0.0,0.0,0.0,3.48,5.46,1568.97,0.12,0.11,916.67,0.0,0.0,0.0,29.66,6.03,203.3,58.55,299.49,5115.12,1.55,0.43,277.42,82.27,0.0,0.0,160.0,182.75,-22.75
andhra pradesh,west godavari,2000,471.67,1652.88,3504.31,0.0,0.0,0.0,4.14,7.45,1799.52,0.34,0.49,1441.18,0.0,0.0,0.0,30.89,8.19,265.13,62.22,281.26,4520.41,2.03,0.65,320.2,81.91,0.0,0.0,208.25,182.75,25.5
andhra pradesh,west godavari,2001,414.2,1473.13,3556.57,0.0,0.0,0.0,3.37,7.36,2183.98,0.44,0.49,1113.64,0.0,0.0,0.0,30.65,12.48,407.18,63.7,300.89,4723.55,3.27,1.45,443.43,80.5,0.0,0.0,131.75,182.75,-51.0
andhra pradesh,west godavari,2002,332.0,1166.0,3512.05,0.0,0.0,0.0,3.0,5.0,1666.67,2.0,2.0,1000.0,0.0,0.0,0.0,31.75,7.0,220.47,35.0,263.0,7514.29,1.0,0.34,340.0,81.3,0.0,0.0,99.0,182.75,-83.75
andhra pradesh,west godavari,2003,410.22,1679.72,4094.68,0.0,0.0,0.0,3.11,5.79,1861.74,2.97,3.49,1175.08,0.0,0.0,0.0,34.64,9.73,280.89,32.72,299.38,9149.76,3.76,1.9,505.32,79.22,0.0,0.0,159.75,182.75,-23.0
andhra pradesh,west godavari,2004,420.0,1649.57,3927.55,0.0,0.0,0.0,3.92,8.38,2137.76,2.52,2.25,892.86,0.0,0.0,0.0,33.96,10.82,318.61,33.64,302.32,8986.92,8.73,4.22,483.39,76.07,0.0,0.0,151.0,182.75,-31.75
andhra pradesh,west godavari,2005,446.02,1363.27,3056.52,0.0,0.0,0.0,4.39,14.38,3275.63,2.36,2.68,1135.59,0.0,0.0,0.0,35.34,17.23,487.55,66.14,328.5,4966.74,11.2,4.61,411.61,79.75,0.0,0.0,228.0,182.75,45.25
andhra pradesh,west godavari,2006,434.04,1557.11,3587.48,0.0,0.0,0.0,4.76,9.51,1997.9,2.12,1.72,811.32,0.0,0.0,0.0,36.27,149.09,4110.56,67.83,354.81,5230.87,4.37,2.29,524.03,76.69,0.0,0.0,168.5,182.75,-14.25
andhra pradesh,west godavari,2007,445.32,1639.14,3680.81,0.0,0.0,0.0,5.81,13.61,2342.51,1.77,3.09,1745.76,0.0,0.0,0.0,37.0,174.32,4711.35,62.89,352.68,5607.89,4.5,3.08,684.44,75.19,0.0,0.0,206.75,182.75,24.0
andhra pradesh,west godavari,2008,450.46,1600.38,3552.77,0.0,0.0,0.0,10.69,19.99,1869.97,2.34,2.37,1012.82,0.0,0.0,0.0,43.95,175.75,3998.86,52.9,305.83,5781.29,3.51,2.15,612.54,76.08,0.0,0.0,237.25,182.75,54.5
andhra pradesh,west godavari,2009,328.58,1115.06,3393.57,0.0,0.0,0.0,6.19,13.38,2161.55,4.05,3.95,975.31,0.01,0.0,0.0,59.84,578.77,9671.96,43.1,205.05,4757.54,2.52,1.38,547.62,59.46,0.0,0.0,118.0,182.75,-64.75
andhra pradesh,west godavari,2010,456.52,1490.32,3264.52,0.0,0.0,0.0,5.88,11.95,2032.31,0.69,0.86,1246.38,0.0,0.0,0.0,57.87,690.85,11937.96,52.85,254.69,4819.11,3.96,1.53,386.36,59.1,0.0,0.0,257.825,182.75,75.07499999999999
andhra pradesh,west godavari,2011,363.79,1308.47,3596.77,0.0,0.0,0.0,6.48,14.39,2220.68,0.55,0.58,1054.55,0.0,0.0,0.0,57.77,678.15,11738.79,50.46,254.32,5040.03,5.13,1.87,364.52,60.03,0.0,0.0,187.75,182.75,5.0
andhra pradesh,west godavari,2012,422.51,1289.34,3051.62,0.0,0.0,0.0,6.45,17.23,2671.32,0.58,0.56,965.52,0.0,0.0,0.0,59.22,700.27,11824.89,43.01,220.61,5129.27,6.43,3.69,573.87,56.69,0.0,0.0,260.47499999999997,182.75,77.72499999999997
andhra pradesh,west godavari,2013,420.62,1342.34,3191.34,0.0,0.0,0.0,4.32,11.36,2629.63,0.75,0.84,1120.0,0.0,0.0,0.0,61.47,781.07,12706.52,24.03,221.41,9213.9,5.24,2.35,448.47,54.25,0.0,0.0,137.7,182.75,-45.05000000000001
andhra pradesh,west godavari,2014,409.29,1624.32,3968.63,0.0,0.0,0.0,2.37,5.98,2523.21,0.34,0.32,941.18,0.0,0.0,0.0,62.18,802.03,12898.52,19.09,173.22,9073.86,9.8,2.49,254.08,54.64,0.0,0.0,159.425,182.75,-23.32499999999999
andhra pradesh,west godavari,2015,403.8,1558.51,3859.61,0.0,0.0,0.0,3.67,11.81,3217.98,0.17,0.19,1117.65,0.0,0.0,0.0,78.11,777.31,9951.48,14.8,137.05,9257.44,8.39,4.99,594.76,48.23,0.0,0.0,206.925,182.75,24.17500000000001
andhra pradesh,krishna,1966,373.0,480.0,1286.86,0.0,0.0,0.0,36.0,23.0,638.89,0.0,0.0,0.0,0.0,0.0,0.0,38.07,23.8,625.16,7.4,64.4,8702.7,5.0,0.4,80.0,28.52,0.0,0.24,178.25,146.25,32.0
andhra pradesh,krishna,1967,400.0,647.0,1617.5,0.0,0.0,0.0,35.0,27.0,771.43,0.0,0.0,0.0,0.0,0.0,0.0,36.99,27.13,733.41,8.7,75.1,8632.18,6.0,3.0,500.0,29.45,0.0,0.18,184.7,146.25,38.44999999999999
andhra pradesh,krishna,1968,384.1,462.0,1202.81,0.0,0.0,0.0,26.7,18.0,674.16,0.0,0.0,0.0,0.0,0.0,0.0,28.28,18.3,647.1,9.6,85.5,8906.25,2.0,0.2,100.0,30.63,0.01,0.16,116.625,146.25,-29.625
andhra pradesh,krishna,1969,379.8,427.8,1126.38,0.0,0.0,0.0,34.5,23.8,689.86,0.0,0.0,0.0,0.0,0.0,0.0,36.78,24.4,663.4,11.5,84.1,7313.04,1.7,0.3,176.47,32.88,0.01,0.11,129.52499999999998,146.25,-16.725000000000023
andhra pradesh,krishna,1970,351.1,567.5,1616.35,0.0,0.0,0.0,31.3,26.7,853.04,0.0,0.0,0.0,0.0,0.0,0.0,35.08,27.6,786.77,10.4,94.2,9057.69,3.6,0.8,222.22,31.74,0.01,0.1,166.85,146.25,20.599999999999994
andhra pradesh,krishna,1971,348.2,571.7,1641.87,0.0,0.0,0.0,37.9,31.5,831.13,0.0,0.0,0.0,0.0,0.0,0.0,43.36,32.2,742.62,8.7,90.5,10402.3,6.9,2.2,318.84,31.64,0.0,0.16,118.7,146.25,-27.549999999999997
andhra pradesh,krishna,1972,301.6,477.1,1581.9,0.0,0.0,0.0,28.2,16.5,585.11,0.0,0.0,0.0,0.0,0.0,0.0,33.05,16.9,511.35,11.9,106.4,8941.18,5.8,1.9,327.59,33.34,0.0,0.14,105.875,146.25,-40.375
andhra pradesh,krishna,1973,322.8,550.8,1706.32,0.0,0.0,0.0,29.7,26.4,888.89,0.0,0.0,0.0,0.0,0.0,0.0,35.72,27.6,772.68,12.5,116.4,9312.0,4.2,1.2,285.71,35.75,0.0,0.21,125.5,146.25,-20.75
andhra pradesh,krishna,1974,371.2,641.9,1729.26,0.0,0.0,0.0,38.1,35.5,931.76,0.0,0.0,0.0,0.0,0.0,0.0,46.5,37.2,800.0,14.4,93.2,6472.22,6.3,3.0,476.19,35.73,0.0,0.27,139.45000000000002,146.25,-6.799999999999983
andhra pradesh,krishna,1975,363.4,564.1,1552.28,0.0,0.0,0.0,29.8,32.0,1073.83,0.0,0.0,0.0,0.0,0.0,0.0,34.88,32.9,943.23,15.4,117.7,7642.86,1.5,0.4,266.67,35.44,0.0,0.2,198.67499999999998,146.25,52.42499999999998
andhra pradesh,krishna,1976,366.5,542.5,1480.22,0.0,0.0,0.0,24.8,22.4,903.23,0.0,0.0,0.0,0.0,0.0,0.0,27.74,22.9,825.52,16.4,119.5,7286.59,4.0,0.4,100.0,34.64,0.0,0.13,149.57500000000002,146.25,3.325000000000017
andhra pradesh,krishna,1977,384.9,496.3,1289.43,0.0,0.0,0.0,21.5,16.3,758.14,0.0,0.0,0.0,0.0,0.0,0.0,25.07,16.7,666.13,17.0,123.6,7270.59,3.7,0.6,162.16,34.97,0.0,0.19,126.75,146.25,-19.5
andhra pradesh,krishna,1978,370.7,706.9,1906.93,0.0,0.0,0.0,25.4,20.3,799.21,0.0,0.0,0.0,0.0,0.0,0.0,30.66,20.8,678.41,14.0,107.1,7650.0,1.6,0.6,375.0,35.98,0.0,0.08,275.075,146.25,128.825
andhra pradesh,krishna,1979,337.0,617.3,1831.75,0.0,0.0,0.0,25.8,22.6,875.97,0.0,0.0,0.0,0.0,0.0,0.0,28.66,23.1,806.0,9.8,89.7,9153.06,1.7,0.5,294.12,36.44,0.0,0.1,96.475,146.25,-49.775000000000006
andhra pradesh,krishna,1980,401.0,775.0,1932.67,0.0,0.0,0.0,24.4,22.4,918.03,0.0,0.0,0.0,0.0,0.0,0.0,29.06,23.0,791.47,11.5,107.1,9313.04,3.0,0.8,266.67,37.11,0.0,0.17,153.22500000000002,146.25,6.975000000000023
andhra pradesh,krishna,1981,362.0,707.0,1953.04,0.0,0.0,0.0,30.0,28.4,946.67,0.0,0.0,0.0,0.0,0.0,0.0,37.04,29.1,785.64,15.8,142.3,9006.33,5.4,1.0,185.19,38.36,0.0,0.15,152.75,146.25,6.5
andhra pradesh,krishna,1982,399.2,860.8,2156.31,0.0,0.0,0.0,30.0,30.6,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,31.67,31.1,982.0,17.0,156.4,9200.0,4.6,1.2,260.87,39.13,0.0,0.17,132.35,146.25,-13.900000000000006
andhra pradesh,krishna,1983,422.9,918.4,2171.67,0.0,0.0,0.0,32.4,32.7,1009.26,0.0,0.0,0.0,0.0,0.0,0.0,31.55,33.2,1052.3,12.5,88.8,7104.0,9.3,3.9,419.35,42.2,0.0,0.13,237.97499999999997,146.25,91.72499999999997
andhra pradesh,krishna,1984,385.8,848.7,2199.84,0.0,0.0,0.0,29.2,27.7,948.63,0.0,0.0,0.0,0.0,0.0,0.0,30.46,27.8,912.67,10.7,80.7,7542.06,18.1,7.7,425.41,43.27,0.0,0.11,108.625,146.25,-37.625
andhra pradesh,krishna,1985,384.9,1003.6,2607.43,0.0,0.0,0.0,31.5,32.9,1044.44,0.0,0.0,0.0,0.0,0.0,0.0,33.05,33.1,1001.51,10.3,91.6,8893.2,23.5,5.6,238.3,45.65,0.0,0.1,128.175,146.25,-18.07499999999999
andhra pradesh,krishna,1986,405.0,892.0,2202.47,0.0,0.0,0.0,27.0,29.0,1074.07,0.0,0.0,0.0,0.0,0.0,0.0,28.47,29.5,1036.18,11.1,88.3,7954.95,10.0,2.0,200.0,45.9,0.0,0.08,149.8,146.25,3.5500000000000114
andhra pradesh,krishna,1987,369.0,827.0,2241.19,0.0,0.0,0.0,27.0,25.0,925.93,0.0,0.0,0.0,0.0,0.0,0.0,34.14,25.1,735.21,13.8,108.3,7847.83,16.0,1.3,81.25,46.29,0.01,0.09,111.22500000000001,146.25,-35.02499999999999
andhra pradesh,krishna,1988,415.0,1173.8,2828.43,0.0,0.0,0.0,28.5,32.6,1143.86,0.4,0.2,500.0,0.0,0.0,0.0,31.39,33.1,1054.48,13.7,112.8,8233.58,11.9,2.7,226.89,47.95,0.01,0.08,276.475,146.25,130.22500000000002
andhra pradesh,krishna,1989,422.2,1080.2,2558.5,0.0,0.0,0.0,28.8,36.8,1277.78,1.1,1.1,1000.0,0.0,0.0,0.0,32.1,38.1,1186.92,13.2,115.1,8719.7,11.4,4.5,394.74,54.74,0.0,0.08,272.29999999999995,146.25,126.04999999999995
andhra pradesh,krishna,1990,378.58,997.35,2634.45,0.0,0.0,0.0,32.3,39.23,1214.55,2.83,3.36,1187.28,0.0,0.0,0.0,37.47,43.07,1149.45,13.47,118.1,8767.63,9.93,2.87,289.02,57.25,0.0,0.04,155.675,146.25,9.425000000000011
andhra pradesh,krishna,1991,376.55,907.73,2410.65,0.0,0.0,0.0,35.0,43.55,1244.29,3.31,4.03,1217.52,0.0,0.0,0.0,44.32,49.0,1105.6,16.42,166.34,10130.33,9.77,5.26,538.38,57.98,0.0,0.05,211.0,146.25,64.75
andhra pradesh,krishna,1992,402.2,1112.03,2764.87,0.0,0.0,0.0,28.32,42.61,1504.59,5.7,4.43,777.19,0.0,0.0,0.0,37.82,48.0,1269.17,15.19,140.45,9246.21,16.0,5.58,348.75,61.46,0.0,0.03,132.0,146.25,-14.25
andhra pradesh,krishna,1993,372.0,1096.0,2946.24,0.0,0.0,0.0,36.0,40.0,1111.11,7.0,6.0,857.14,0.0,0.0,0.0,52.0,48.0,923.08,15.0,177.0,11800.0,15.0,6.63,442.0,66.5,0.0,0.03,105.0,146.25,-41.25
andhra pradesh,krishna,1994,397.0,1124.0,2831.23,0.0,0.0,0.0,29.0,38.0,1310.34,9.0,7.0,777.78,0.0,0.0,0.0,47.0,46.0,978.72,20.0,203.0,10150.0,19.0,7.14,375.79,68.02,0.0,0.03,141.0,146.25,-5.25
andhra pradesh,krishna,1995,368.0,990.0,2690.22,0.0,0.0,0.0,17.0,27.0,1588.24,8.0,7.0,875.0,0.0,0.0,0.0,30.0,35.0,1166.67,21.0,190.0,9047.62,26.0,9.18,353.08,69.19,0.0,0.02,155.75,146.25,9.5
andhra pradesh,krishna,1996,390.0,1197.0,3069.23,0.0,0.0,0.0,16.0,23.0,1437.5,3.0,3.0,1000.0,0.0,0.0,0.0,23.0,27.0,1173.91,17.0,159.0,9352.94,24.0,11.56,481.67,70.35,0.0,0.02,224.75,146.25,78.5
andhra pradesh,krishna,1997,374.0,1093.0,2922.46,0.0,0.0,0.0,15.0,25.0,1666.67,2.0,1.0,500.0,0.0,0.0,0.0,22.93,26.0,1133.89,16.0,158.0,9875.0,26.0,10.71,411.92,71.77,0.0,0.05,155.75,146.25,9.5
andhra pradesh,krishna,1998,416.0,1251.0,3007.21,0.0,0.0,0.0,13.0,18.0,1384.62,1.0,1.0,1000.0,0.0,0.0,0.0,19.06,19.0,996.85,17.0,202.0,11882.35,41.0,5.61,136.83,73.47,0.0,0.33,198.25,146.25,52.0
andhra pradesh,krishna,1999,406.3,1292.09,3180.14,0.0,0.0,0.0,10.48,17.03,1625.0,0.32,0.29,906.25,0.0,0.0,0.0,16.37,18.04,1102.02,27.05,195.03,7209.98,31.7,8.91,281.07,72.73,0.0,0.11,142.75,146.25,-3.5
andhra pradesh,krishna,2000,394.26,1277.1,3239.23,0.0,0.0,0.0,8.92,16.4,1838.56,0.06,0.08,1333.33,0.0,0.0,0.0,15.64,17.36,1109.97,22.47,140.58,6256.34,29.44,10.89,369.9,72.43,0.0,0.06,219.75,146.25,73.5
andhra pradesh,krishna,2001,343.59,1073.14,3123.32,0.0,0.0,0.0,6.48,12.03,1856.48,0.03,0.04,1333.33,0.0,0.0,0.0,11.43,13.59,1188.98,24.02,108.62,4522.06,35.37,13.19,372.91,72.76,0.0,0.07,148.25,146.25,2.0
andhra pradesh,krishna,2002,246.0,767.0,3117.89,0.0,0.0,0.0,4.0,7.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,8.0,761.9,15.0,140.0,9333.33,31.0,9.86,318.06,74.24,0.0,0.0,98.5,146.25,-47.75
andhra pradesh,krishna,2003,229.85,545.92,2375.11,0.0,0.0,0.0,7.59,12.07,1590.25,0.51,0.6,1176.47,0.0,0.0,0.0,16.78,14.03,836.11,17.52,131.61,7511.99,35.44,17.82,502.82,74.16,0.0,0.09,158.0,146.25,11.75
andhra pradesh,krishna,2004,255.32,836.43,3276.01,0.0,0.0,0.0,9.66,22.68,2347.83,0.15,0.14,933.33,0.0,0.0,0.0,15.93,23.14,1452.61,18.7,188.55,10082.89,47.92,23.38,487.9,73.2,0.0,0.1,147.75,146.25,1.5
andhra pradesh,krishna,2005,359.25,1106.6,3080.31,0.0,0.0,0.0,6.63,13.82,2084.46,0.15,0.17,1133.33,0.0,0.0,0.0,11.64,14.18,1218.21,43.11,190.96,4429.6,45.83,15.03,327.95,76.05,0.0,0.16,193.75,146.25,47.5
andhra pradesh,krishna,2006,346.3,876.86,2532.08,0.0,0.0,0.0,6.28,15.73,2504.78,0.14,0.11,785.71,0.0,0.0,0.0,10.77,68.56,6365.83,37.8,202.95,5369.05,31.59,14.5,459.01,77.44,0.0,0.13,138.25,146.25,-8.0
andhra pradesh,krishna,2007,354.98,1299.03,3659.45,0.0,0.0,0.0,8.37,19.71,2354.84,0.1,0.13,1300.0,0.0,0.0,0.0,13.37,80.52,6022.44,27.77,178.08,6412.68,34.78,19.55,562.1,78.94,0.0,0.09,195.0,146.25,48.75
andhra pradesh,krishna,2008,394.53,1427.3,3617.72,0.0,0.0,0.0,8.17,20.39,2495.72,0.04,0.04,1000.0,0.0,0.0,0.0,14.01,91.64,6541.04,20.85,110.3,5290.17,36.67,22.35,609.49,80.74,0.0,0.09,226.75,146.25,80.5
andhra pradesh,krishna,2009,336.64,1209.29,3592.23,0.0,0.0,0.0,5.52,10.91,1976.45,0.27,0.26,962.96,0.0,0.0,0.0,12.01,95.79,7975.85,21.57,84.02,3895.22,46.9,23.92,510.02,81.42,0.0,0.06,107.75,146.25,-38.5
andhra pradesh,krishna,2010,355.34,1090.69,3069.43,0.0,0.0,0.0,4.11,8.54,2077.86,0.08,0.09,1125.0,0.0,0.0,0.0,10.92,90.76,8311.36,30.93,152.77,4939.22,51.96,20.01,385.1,81.94,0.0,0.02,272.525,146.25,126.27499999999998
andhra pradesh,krishna,2011,272.03,1011.54,3718.49,0.0,0.0,0.0,4.23,8.71,2059.1,0.04,0.04,1000.0,0.0,0.0,0.0,14.28,97.32,6815.13,30.36,164.42,5415.68,59.85,20.83,348.04,80.87,0.0,0.03,171.75,146.25,25.5
andhra pradesh,krishna,2012,264.53,950.52,3593.24,0.0,0.0,0.0,4.82,11.58,2402.49,0.02,0.02,1000.0,0.0,0.0,0.0,13.42,111.1,8278.69,30.76,139.27,4527.63,64.51,35.48,549.99,80.07,0.0,0.0,231.275,146.25,85.025
andhra pradesh,krishna,2013,363.32,1175.52,3235.49,0.0,0.0,0.0,4.03,7.48,1856.08,0.01,0.01,1000.0,0.0,0.0,0.0,12.64,68.58,5425.63,16.12,144.78,8981.39,59.3,40.44,681.96,78.8,0.0,0.0,173.32500000000002,146.25,27.075000000000017
andhra pradesh,krishna,2014,288.04,998.8,3467.57,0.0,0.0,0.0,1.84,4.54,2467.39,0.02,0.01,500.0,0.0,0.0,0.0,11.69,132.88,11366.98,16.72,140.09,8378.59,55.57,47.1,847.58,77.63,0.0,0.01,94.025,146.25,-52.224999999999994
andhra pradesh,krishna,2015,220.68,762.64,3455.86,0.0,0.0,0.0,1.87,6.33,3385.03,0.01,0.01,1000.0,0.0,0.0,0.0,13.92,145.61,10460.49,14.56,149.17,10248.41,52.78,36.15,684.92,76.73,0.0,0.0,178.97500000000002,146.25,32.72500000000002
andhra pradesh,guntur,1966,270.0,395.0,1462.96,0.0,0.0,0.0,33.0,27.0,818.18,0.0,0.0,0.0,0.0,0.0,0.0,47.19,29.1,616.66,1.6,12.4,7750.0,14.0,1.0,71.43,14.57,0.04,1.82,144.075,117.0,27.07499999999999
andhra pradesh,guntur,1967,285.0,447.0,1568.42,0.0,0.0,0.0,42.0,25.0,595.24,0.0,0.0,0.0,0.0,0.0,0.0,54.9,27.23,496.03,2.2,18.4,8363.64,10.0,1.0,100.0,13.83,0.05,2.27,105.475,117.0,-11.525000000000006
