state_name,dist_name,year,monsoon_rainfall,rice_area_(1000_ha),rice_production_(1000_tons),rice_yield_(kg_per_ha)
andhra pradesh,west godavari,1967,632.8,377.0,664.0,1761.27
andhra pradesh,west godavari,1968,595.8,335.2,627.0,1870.53
andhra pradesh,west godavari,1969,807.5,378.2,574.3,1518.51
andhra pradesh,west godavari,1970,973.3,384.4,659.1,1714.62
andhra pradesh,west godavari,1971,710.7,349.3,670.5,1919.55
andhra pradesh,west godavari,1972,880.9,347.7,684.1,1967.5
andhra pradesh,west godavari,1973,893.7,367.2,751.8,2047.39
andhra pradesh,west godavari,1974,851.5,379.4,829.3,2185.82
andhra pradesh,west godavari,1975,1094.2,410.5,856.0,2085.26
andhra pradesh,west godavari,1976,809.9,317.8,493.6,1553.18
andhra pradesh,west godavari,1977,672.1,413.5,895.0,2164.45
andhra pradesh,west godavari,1978,974.2999999999998,431.9,987.9,2287.34
andhra pradesh,west godavari,1979,478.7,366.0,898.0,2453.55
andhra pradesh,west godavari,1980,1208.8999999999999,422.0,1060.0,2511.85
andhra pradesh,west godavari,1981,909.5000000000001,434.0,1133.0,2610.6
andhra pradesh,west godavari,1982,847.4,444.7,1279.8,2877.9
andhra pradesh,west godavari,1983,1287.1999999999998,476.5,1139.0,2390.35
andhra pradesh,west godavari,1984,742.6,439.5,1193.9,2716.5
andhra pradesh,west godavari,1985,948.0,462.5,1200.9,2596.54
andhra pradesh,west godavari,1986,884.0000000000001,477.0,860.0,1802.94
andhra pradesh,west godavari,1987,764.5999999999999,455.0,1221.0,2683.52
andhra pradesh,west godavari,1988,1157.5,494.6,1506.4,3045.69
andhra pradesh,west godavari,1989,1304.3999999999999,497.6,1063.9,2138.06
andhra pradesh,west godavari,1990,872.9000000000001,437.05,1006.37,2302.64
andhra pradesh,west godavari,1991,1315.0,394.88,1011.02,2560.32
andhra pradesh,west godavari,1992,853.0,443.86,1292.41,2911.75
andhra pradesh,west godavari,1993,723.0,423.0,1366.0,3229.31
andhra pradesh,west godavari,1994,985.0,461.0,1442.0,3127.98
andhra pradesh,west godavari,1995,1204.0,468.0,1257.0,2685.9
andhra pradesh,west godavari,1996,1203.0,468.0,1133.0,2420.94
andhra pradesh,west godavari,1997,735.0,440.0,1308.0,2972.73
andhra pradesh,west godavari,1998,1348.0,456.0,1495.0,3278.51
andhra pradesh,west godavari,1999,809.0,460.46,1466.37,3184.58
andhra pradesh,west godavari,2000,895.0,471.67,1652.88,3504.31
andhra pradesh,west godavari,2001,728.0,414.2,1473.13,3556.57
andhra pradesh,west godavari,2002,545.0,332.0,1166.0,3512.05
andhra pradesh,west godavari,2003,792.0,410.22,1679.72,4094.68
andhra pradesh,west godavari,2004,746.0,420.0,1649.57,3927.55
andhra pradesh,west godavari,2005,1161.0,446.02,1363.27,3056.52
andhra pradesh,west godavari,2006,882.0,434.04,1557.11,3587.48
andhra pradesh,west godavari,2007,1011.0,445.32,1639.14,3680.81
andhra pradesh,west godavari,2008,995.0,450.46,1600.38,3552.77
andhra pradesh,west godavari,2009,524.0,328.58,1115.06,3393.57
andhra pradesh,west godavari,2010,1223.0,456.52,1490.32,3264.52
andhra pradesh,west godavari,2011,796.3,363.79,1308.47,3596.77
andhra pradesh,west godavari,2012,1259.3999999999999,422.51,1289.34,3051.62
andhra pradesh,west godavari,2013,896.4,420.62,1342.34,3191.34
andhra pradesh,west godavari,2014,710.4000000000001,409.29,1624.32,3968.63
andhra pradesh,west godavari,2015,918.2,403.8,1558.51,3859.61
andhra pradesh,krishna,1966,750.8,373.0,480.0,1286.86
andhra pradesh,krishna,1967,762.3,400.0,647.0,1617.5
andhra pradesh,krishna,1968,552.0,384.1,462.0,1202.81
andhra pradesh,krishna,1969,859.8,379.8,427.8,1126.38
andhra pradesh,krishna,1970,865.2,351.1,567.5,1616.35
andhra pradesh,krishna,1971,633.5,348.2,571.7,1641.87
andhra pradesh,krishna,1972,786.4,301.6,477.1,1581.9
andhra pradesh,krishna,1973,700.0,322.8,550.8,1706.32
andhra pradesh,krishna,1974,787.8000000000001,371.2,641.9,1729.26
andhra pradesh,krishna,1975,1040.3999999999999,363.4,564.1,1552.28
andhra pradesh,krishna,1976,679.1,366.5,542.5,1480.22
andhra pradesh,krishna,1977,616.1,384.9,496.3,1289.43
andhra pradesh,krishna,1978,1165.1,370.7,706.9,1906.93
andhra pradesh,krishna,1979,431.5,337.0,617.3,1831.75
andhra pradesh,krishna,1980,762.1000000000001,401.0,775.0,1932.67
andhra pradesh,krishna,1981,745.9,362.0,707.0,1953.04
andhra pradesh,krishna,1982,685.3,399.2,860.8,2156.31
andhra pradesh,krishna,1983,1138.6999999999998,422.9,918.4,2171.67
andhra pradesh,krishna,1984,581.3,385.8,848.7,2199.84
andhra pradesh,krishna,1985,677.3000000000001,384.9,1003.6,2607.43
andhra pradesh,krishna,1986,635.7,405.0,892.0,2202.47
andhra pradesh,krishna,1987,619.8000000000001,369.0,827.0,2241.19
andhra pradesh,krishna,1988,1149.6000000000001,415.0,1173.8,2828.43
andhra pradesh,krishna,1989,1129.3999999999999,422.2,1080.2,2558.5
andhra pradesh,krishna,1990,845.7,378.58,997.35,2634.45
andhra pradesh,krishna,1991,968.0,376.55,907.73,2410.65
andhra pradesh,krishna,1992,676.0,402.2,1112.03,2764.87
andhra pradesh,krishna,1993,617.0,372.0,1096.0,2946.24
andhra pradesh,krishna,1994,829.0,397.0,1124.0,2831.23
andhra pradesh,krishna,1995,975.0,368.0,990.0,2690.22
andhra pradesh,krishna,1996,1113.0,390.0,1197.0,3069.23
andhra pradesh,krishna,1997,718.0,374.0,1093.0,2922.46
andhra pradesh,krishna,1998,1103.0,416.0,1251.0,3007.21
andhra pradesh,krishna,1999,745.0,406.3,1292.09,3180.14
andhra pradesh,krishna,2000,938.0,394.26,1277.1,3239.23
andhra pradesh,krishna,2001,787.0,343.59,1073.14,3123.32
andhra pradesh,krishna,2002,530.0,246.0,767.0,3117.89
andhra pradesh,krishna,2003,774.0,229.85,545.92,2375.11
andhra pradesh,krishna,2004,713.0,255.32,836.43,3276.01
andhra pradesh,krishna,2005,1041.0,359.25,1106.6,3080.31
andhra pradesh,krishna,2006,930.0,346.3,876.86,2532.08
andhra pradesh,krishna,2007,928.0,354.98,1299.03,3659.45
andhra pradesh,krishna,2008,957.0,394.53,1427.3,3617.72
andhra pradesh,krishna,2009,495.0,336.64,1209.29,3592.23
andhra pradesh,krishna,2010,1308.5,355.34,1090.69,3069.43
andhra pradesh,krishna,2011,731.9,272.03,1011.54,3718.49
andhra pradesh,krishna,2012,1110.5,264.53,950.52,3593.24
andhra pradesh,krishna,2013,1070.1000000000001,363.32,1175.52,3235.49
andhra pradesh,krishna,2014,491.3,288.04,998.8,3467.57
andhra pradesh,krishna,2015,782.7,220.68,762.64,3455.86
andhra pradesh,guntur,1966,617.0999999999999,270.0,395.0,1462.96
andhra pradesh,guntur,1967,457.79999999999995,285.0,447.0,1568.42
andhra pradesh,guntur,1968,429.2,311.6,406.0,1302.95
andhra pradesh,guntur,1969,768.1,326.6,419.7,1285.06
andhra pradesh,guntur,1970,837.2,343.4,522.2,1520.68
andhra pradesh,guntur,1971,621.3,331.6,554.8,1673.1
andhra pradesh,guntur,1972,551.8,287.5,493.4,1716.17
andhra pradesh,guntur,1973,757.3,317.7,613.7,1931.7
andhra pradesh,guntur,1974,687.0,424.8,741.6,1745.76
andhra pradesh,guntur,1975,879.5,369.7,556.1,1504.19
andhra pradesh,guntur,1976,630.1,371.4,496.1,1335.76
andhra pradesh,guntur,1977,562.6,433.1,455.9,1052.64
andhra pradesh,guntur,1978,958.9,352.6,602.5,1708.74
andhra pradesh,guntur,1979,391.4,359.0,644.0,1793.87
andhra pradesh,guntur,1980,749.3,375.0,846.0,2256.0
andhra pradesh,guntur,1981,748.2,365.0,822.0,2252.05
andhra pradesh,guntur,1982,631.1999999999999,352.1,822.7,2336.55
andhra pradesh,guntur,1983,947.0999999999999,375.5,989.1,2634.09
andhra pradesh,guntur,1984,552.7,345.4,686.1,1986.39
andhra pradesh,guntur,1985,696.7,341.0,918.9,2694.72
andhra pradesh,guntur,1986,580.4000000000001,359.0,1034.0,2880.22
andhra pradesh,guntur,1987,557.3,296.0,739.0,2496.62
andhra pradesh,guntur,1988,883.9,381.4,1180.6,3095.44
andhra pradesh,guntur,1989,803.9000000000001,384.4,1149.5,2990.37
andhra pradesh,guntur,1990,740.4000000000001,371.9,1158.49,3115.02
andhra pradesh,guntur,1991,810.0,376.57,1033.57,2744.7
andhra pradesh,guntur,1992,566.0,346.19,977.23,2822.78
andhra pradesh,guntur,1993,608.0,357.64,1156.16,3232.75
andhra pradesh,guntur,1994,655.0,367.1,955.26,2602.18
andhra pradesh,guntur,1995,812.0,328.22,948.72,2890.5
andhra pradesh,guntur,1996,927.0,362.4,1136.6,3136.31
andhra pradesh,guntur,1997,681.0,371.56,1056.16,2842.5
andhra pradesh,guntur,1998,944.0,394.16,1230.76,3122.49
andhra pradesh,guntur,1999,674.0,375.24,1169.84,3117.55
andhra pradesh,guntur,2000,850.0,373.44,1254.72,3359.95
andhra pradesh,guntur,2001,794.0,385.18,1355.41,3518.86
andhra pradesh,guntur,2002,482.0,235.9,723.46,3066.81
andhra pradesh,guntur,2003,788.0,197.48,555.61,2813.59
andhra pradesh,guntur,2004,638.0,304.69,1050.21,3446.8
andhra pradesh,guntur,2005,875.0,389.04,1227.43,3155.03
andhra pradesh,guntur,2006,608.0,373.26,1079.02,2890.78
andhra pradesh,guntur,2007,915.0,366.01,1272.54,3476.82
andhra pradesh,guntur,2008,673.0,393.29,1368.83,3480.46
andhra pradesh,guntur,2009,434.0,362.3,1291.65,3565.11
andhra pradesh,guntur,2010,1047.3,401.59,1090.52,2715.51
andhra pradesh,guntur,2011,526.6,347.32,1316.41,3790.21
andhra pradesh,guntur,2012,724.1,206.87,725.08,3504.99
andhra pradesh,guntur,2013,966.4000000000001,391.92,1340.84,3421.25
andhra pradesh,guntur,2014,560.8,333.74,1298.65,3891.24
andhra pradesh,guntur,2015,595.9,183.64,557.07,3033.49
andhra pradesh,s.p.s. nellore,1966,657.2,252.0,325.0,1289.68
andhra pradesh,s.p.s. nellore,1967,389.5,230.0,250.0,1086.96
andhra pradesh,s.p.s. nellore,1968,359.1,200.6,198.0,987.04
andhra pradesh,s.p.s. nellore,1969,813.5,253.6,306.2,1207.41
andhra pradesh,s.p.s. nellore,1970,532.0,223.0,209.7,940.36
andhra pradesh,s.p.s. nellore,1971,540.7,216.4,293.8,1357.67
andhra pradesh,s.p.s. nellore,1972,612.7,222.3,244.2,1098.52
andhra pradesh,s.p.s. nellore,1973,506.3,221.2,271.5,1227.4
andhra pradesh,s.p.s. nellore,1974,542.3,224.8,301.7,1342.08
andhra pradesh,s.p.s. nellore,1975,805.8,242.3,387.1,1597.61
andhra pradesh,s.p.s. nellore,1976,890.0,245.1,299.6,1222.36
andhra pradesh,s.p.s. nellore,1977,615.7,233.6,335.8,1437.5
andhra pradesh,s.p.s. nellore,1978,421.5,251.4,365.9,1455.45
andhra pradesh,s.p.s. nellore,1979,349.3,264.0,491.0,1859.85
andhra pradesh,s.p.s. nellore,1980,383.09999999999997,232.0,425.0,1831.9
andhra pradesh,s.p.s. nellore,1981,801.6,255.0,518.0,2031.37
andhra pradesh,s.p.s. nellore,1982,483.0,229.9,395.5,1720.31
andhra pradesh,s.p.s. nellore,1983,861.1,260.1,527.6,2028.45
andhra pradesh,s.p.s. nellore,1984,460.1,233.5,421.0,1803.0
andhra pradesh,s.p.s. nellore,1985,293.1,251.2,545.4,2171.18
andhra pradesh,s.p.s. nellore,1986,578.5999999999999,248.0,568.0,2290.32
andhra pradesh,s.p.s. nellore,1987,509.2,246.0,617.0,2508.13
andhra pradesh,s.p.s. nellore,1988,540.0,272.4,677.3,2486.42
andhra pradesh,s.p.s. nellore,1989,332.1,266.0,657.5,2471.8
andhra pradesh,s.p.s. nellore,1990,599.1,277.71,732.28,2636.84
andhra pradesh,s.p.s. nellore,1991,882.0,285.0,623.47,2187.62
andhra pradesh,s.p.s. nellore,1992,420.0,256.36,594.97,2320.83
andhra pradesh,s.p.s. nellore,1993,592.0,276.92,819.48,2959.27
andhra pradesh,s.p.s. nellore,1994,564.0,261.3,731.78,2800.54
andhra pradesh,s.p.s. nellore,1995,613.0,254.66,580.16,2278.17
andhra pradesh,s.p.s. nellore,1996,1154.0,280.2,786.8,2807.99
andhra pradesh,s.p.s. nellore,1997,467.0,282.68,803.48,2842.37
andhra pradesh,s.p.s. nellore,1998,596.0,283.48,848.28,2992.38
andhra pradesh,s.p.s. nellore,1999,405.0,245.74,665.58,2708.49
andhra pradesh,s.p.s. nellore,2000,558.0,243.96,718.96,2947.09
andhra pradesh,s.p.s. nellore,2001,794.0,266.4,903.4,3391.1
andhra pradesh,s.p.s. nellore,2002,545.0,243.7,729.38,2992.94
andhra pradesh,s.p.s. nellore,2003,648.0,172.45,460.2,2668.68
andhra pradesh,s.p.s. nellore,2004,591.0,222.31,753.43,3389.14
andhra pradesh,s.p.s. nellore,2005,866.0,264.49,953.33,3604.45
andhra pradesh,s.p.s. nellore,2006,463.0,287.93,1017.15,3532.66
andhra pradesh,s.p.s. nellore,2007,1081.0,282.96,1031.46,3645.23
andhra pradesh,s.p.s. nellore,2008,525.0,307.02,1180.07,3843.64
andhra pradesh,s.p.s. nellore,2009,315.0,315.99,1189.95,3765.82
andhra pradesh,s.p.s. nellore,2010,813.2,330.44,1202.9,3640.34
andhra pradesh,s.p.s. nellore,2011,582.7,299.61,1193.7,3984.22
andhra pradesh,s.p.s. nellore,2012,496.0,270.94,1098.63,4054.89
andhra pradesh,s.p.s. nellore,2013,608.0,277.55,1113.37,4011.42
andhra pradesh,s.p.s. nellore,2014,455.4,280.73,1123.27,4001.19
andhra pradesh,s.p.s. nellore,2015,419.30000000000007,305.12,1357.59,4449.4
andhra pradesh,kurnool,1966,503.20000000000005,98.0,122.0,1244.9
andhra pradesh,kurnool,1967,455.2,98.0,134.0,1367.35
andhra pradesh,kurnool,1968,454.00000000000006,99.8,114.0,1142.28
andhra pradesh,kurnool,1969,497.5,116.7,139.0,1191.09
andhra pradesh,kurnool,1970,586.6,100.9,137.7,1364.72
andhra pradesh,kurnool,1971,409.4,106.7,153.2,1435.8
andhra pradesh,kurnool,1972,365.29999999999995,104.0,134.8,1296.15
andhra pradesh,kurnool,1973,598.0,102.4,175.5,1713.87
andhra pradesh,kurnool,1974,554.4,106.0,164.3,1550.0
andhra pradesh,kurnool,1975,944.4,118.3,180.7,1527.47
andhra pradesh,kurnool,1976,400.6,96.0,96.2,1002.08
andhra pradesh,kurnool,1977,543.1999999999999,111.3,166.4,1495.06
andhra pradesh,kurnool,1978,697.6999999999999,120.8,188.7,1562.09
andhra pradesh,kurnool,1979,433.40000000000003,118.0,177.0,1500.0
andhra pradesh,kurnool,1980,425.6,115.0,188.0,1634.78
andhra pradesh,kurnool,1981,611.3000000000001,113.0,226.0,2000.0
andhra pradesh,kurnool,1982,494.9,115.3,238.4,2067.65
andhra pradesh,kurnool,1983,734.1,118.7,219.3,1847.51
andhra pradesh,kurnool,1984,406.29999999999995,75.7,121.5,1605.02
andhra pradesh,kurnool,1985,405.5,87.7,179.7,2049.03
andhra pradesh,kurnool,1986,316.09999999999997,78.0,168.0,2153.85
andhra pradesh,kurnool,1987,551.9,76.0,159.0,2092.11
andhra pradesh,kurnool,1988,614.1999999999999,98.1,236.0,2405.71
andhra pradesh,kurnool,1989,572.0,99.2,217.6,2193.55
andhra pradesh,kurnool,1990,527.0,102.69,256.09,2493.96
andhra pradesh,kurnool,1991,544.0,101.26,261.75,2584.89
andhra pradesh,kurnool,1992,454.0,95.32,228.28,2394.73
andhra pradesh,kurnool,1993,562.0,94.44,255.36,2703.94
andhra pradesh,kurnool,1994,468.0,85.6,191.96,2242.52
andhra pradesh,kurnool,1995,611.0,90.12,224.12,2486.91
andhra pradesh,kurnool,1996,937.0,106.4,318.6,2994.36
andhra pradesh,kurnool,1997,469.0,96.76,256.36,2649.44
andhra pradesh,kurnool,1998,881.0,119.36,339.96,2848.19
andhra pradesh,kurnool,1999,412.0,114.08,312.35,2737.96
andhra pradesh,kurnool,2000,844.0,130.7,421.25,3223.1
andhra pradesh,kurnool,2001,651.0,105.36,303.52,2880.81
andhra pradesh,kurnool,2002,473.0,69.4,150.16,2163.69
andhra pradesh,kurnool,2003,706.0,46.96,131.41,2798.45
andhra pradesh,kurnool,2004,460.0,88.49,298.8,3376.61
andhra pradesh,kurnool,2005,716.0,132.54,436.21,3291.3
andhra pradesh,kurnool,2006,416.0,112.54,374.52,3327.88
andhra pradesh,kurnool,2007,921.0,129.08,456.86,3539.31
andhra pradesh,kurnool,2008,460.0,132.47,454.09,3427.84
andhra pradesh,kurnool,2009,640.0,147.35,492.63,3343.21
andhra pradesh,kurnool,2010,696.9000000000001,162.16,480.21,2961.26
andhra pradesh,kurnool,2011,436.30000000000007,125.68,448.24,3566.47
andhra pradesh,kurnool,2012,482.3,97.75,367.26,3757.06
andhra pradesh,kurnool,2013,606.9,147.06,543.56,3696.13
andhra pradesh,kurnool,2014,526.5,131.75,509.21,3865.01
andhra pradesh,kurnool,2015,368.79999999999995,62.69,200.17,3192.9
andhra pradesh,ananthapur,1966,451.4,63.0,109.0,1730.16
andhra pradesh,ananthapur,1967,416.5,47.0,73.0,1553.19
andhra pradesh,ananthapur,1968,362.3,47.3,62.0,1310.78
andhra pradesh,ananthapur,1969,360.20000000000005,64.2,100.2,1560.75
andhra pradesh,ananthapur,1970,358.90000000000003,71.6,112.3,1568.44
andhra pradesh,ananthapur,1971,389.6,64.5,119.0,1844.96
andhra pradesh,ananthapur,1972,340.5,87.6,155.0,1769.41
andhra pradesh,ananthapur,1973,553.4,102.7,165.3,1609.54
andhra pradesh,ananthapur,1974,468.4,98.4,176.3,1791.67
andhra pradesh,ananthapur,1975,611.4,112.1,161.8,1443.35
andhra pradesh,ananthapur,1976,258.0,64.5,79.2,1227.91
andhra pradesh,ananthapur,1977,431.0,76.0,141.4,1860.53
andhra pradesh,ananthapur,1978,348.4,60.8,112.0,1842.11
andhra pradesh,ananthapur,1979,433.09999999999997,65.0,108.0,1661.54
andhra pradesh,ananthapur,1980,268.79999999999995,52.0,98.0,1884.62
andhra pradesh,ananthapur,1981,530.5,80.0,151.0,1887.5
andhra pradesh,ananthapur,1982,329.59999999999997,58.5,114.5,1957.26
andhra pradesh,ananthapur,1983,429.1,61.2,117.2,1915.03
andhra pradesh,ananthapur,1984,273.3,44.0,78.6,1786.36
andhra pradesh,ananthapur,1985,236.7,31.5,68.8,2184.13
andhra pradesh,ananthapur,1986,298.90000000000003,41.0,73.0,1780.49
andhra pradesh,ananthapur,1987,418.5,43.0,88.0,2046.51
andhra pradesh,ananthapur,1988,660.0999999999999,66.1,145.8,2205.75
andhra pradesh,ananthapur,1989,556.3000000000001,79.7,179.1,2247.18
andhra pradesh,ananthapur,1990,317.20000000000005,46.0,104.03,2261.52
andhra pradesh,ananthapur,1991,448.0,59.57,150.71,2529.96
andhra pradesh,ananthapur,1992,369.0,46.69,91.65,1962.95
andhra pradesh,ananthapur,1993,434.0,49.0,107.0,2183.67
andhra pradesh,ananthapur,1994,301.0,36.0,72.0,2000.0
andhra pradesh,ananthapur,1995,474.0,41.0,89.0,2170.73
andhra pradesh,ananthapur,1996,699.0,68.0,168.0,2470.59
andhra pradesh,ananthapur,1997,326.0,54.0,112.0,2074.07
andhra pradesh,ananthapur,1998,587.0,65.0,161.0,2476.92
andhra pradesh,ananthapur,1999,397.0,58.25,150.75,2587.98
andhra pradesh,ananthapur,2000,531.0,62.0,174.92,2821.29
andhra pradesh,ananthapur,2001,579.0,71.0,204.52,2880.56
andhra pradesh,ananthapur,2002,261.0,40.0,86.0,2150.0
andhra pradesh,ananthapur,2003,646.0,28.34,70.35,2482.36
andhra pradesh,ananthapur,2004,333.0,33.58,106.67,3176.59
andhra pradesh,ananthapur,2005,617.0,48.15,125.56,2607.68
andhra pradesh,ananthapur,2006,246.0,33.2,99.4,2993.98
andhra pradesh,ananthapur,2007,624.0,44.49,132.52,2978.65
andhra pradesh,ananthapur,2008,549.0,48.72,144.43,2964.49
andhra pradesh,ananthapur,2009,420.0,51.65,148.41,2873.38
andhra pradesh,ananthapur,2010,476.6,59.8,171.4,2866.22
andhra pradesh,ananthapur,2011,363.20000000000005,48.67,120.07,2467.02
andhra pradesh,ananthapur,2012,364.6,29.05,76.45,2631.67
andhra pradesh,ananthapur,2013,436.6,40.4,87.94,2176.73
andhra pradesh,ananthapur,2014,321.0,29.21,82.53,2825.4
andhra pradesh,ananthapur,2015,427.90000000000003,33.62,97.65,2904.52
andhra pradesh,kadapa ysr,1966,514.0000000000001,77.0,118.0,1532.47
andhra pradesh,kadapa ysr,1967,606.8000000000001,74.0,120.0,1621.62
andhra pradesh,kadapa ysr,1968,363.8,56.9,84.0,1476.27
andhra pradesh,kadapa ysr,1969,594.8,78.2,104.4,1335.04
andhra pradesh,kadapa ysr,1970,617.6999999999999,74.3,92.1,1239.57
andhra pradesh,kadapa ysr,1971,369.7,51.6,95.9,1858.53
andhra pradesh,kadapa ysr,1972,488.8,65.3,95.8,1467.08
andhra pradesh,kadapa ysr,1973,622.8,71.8,132.4,1844.01
andhra pradesh,kadapa ysr,1974,644.0,76.2,139.8,1834.65
andhra pradesh,kadapa ysr,1975,894.3,82.4,146.7,1780.34
andhra pradesh,kadapa ysr,1976,553.5999999999999,82.0,117.9,1437.8
andhra pradesh,kadapa ysr,1977,547.0999999999999,70.2,111.8,1592.59
andhra pradesh,kadapa ysr,1978,528.9,73.8,152.8,2070.46
andhra pradesh,kadapa ysr,1979,371.79999999999995,73.0,119.0,1630.14
andhra pradesh,kadapa ysr,1980,309.1,53.7,101.2,1884.54
andhra pradesh,kadapa ysr,1981,585.0,61.0,133.0,2180.33
andhra pradesh,kadapa ysr,1982,300.8,52.2,120.8,2314.18
andhra pradesh,kadapa ysr,1983,670.7,73.5,153.7,2091.16
andhra pradesh,kadapa ysr,1984,344.8,53.6,111.3,2076.49
andhra pradesh,kadapa ysr,1985,390.2,55.1,115.0,2087.11
andhra pradesh,kadapa ysr,1986,362.5,40.0,97.0,2425.0
andhra pradesh,kadapa ysr,1987,412.8,45.0,106.0,2355.56
andhra pradesh,kadapa ysr,1988,640.4,73.7,216.5,2937.58
andhra pradesh,kadapa ysr,1989,513.4,57.8,165.9,2870.24
andhra pradesh,kadapa ysr,1990,615.8,64.22,181.74,2829.96
andhra pradesh,kadapa ysr,1991,607.0,72.36,187.51,2591.35
andhra pradesh,kadapa ysr,1992,337.0,48.86,130.97,2680.52
andhra pradesh,kadapa ysr,1993,444.0,65.0,200.0,3076.92
andhra pradesh,kadapa ysr,1994,395.0,51.0,142.0,2784.31
andhra pradesh,kadapa ysr,1995,568.0,59.0,163.0,2762.71
andhra pradesh,kadapa ysr,1996,997.0,82.0,200.0,2439.02
andhra pradesh,kadapa ysr,1997,474.0,61.0,105.0,1721.31
andhra pradesh,kadapa ysr,1998,573.0,76.0,212.0,2789.47
andhra pradesh,kadapa ysr,1999,356.0,61.61,147.41,2392.63
andhra pradesh,kadapa ysr,2000,592.0,67.84,176.25,2598.02
andhra pradesh,kadapa ysr,2001,758.0,75.77,195.11,2575.03
andhra pradesh,kadapa ysr,2002,375.0,36.0,72.0,2000.0
andhra pradesh,kadapa ysr,2003,352.0,34.12,84.06,2463.66
andhra pradesh,kadapa ysr,2004,402.0,52.62,161.04,3060.43
andhra pradesh,kadapa ysr,2005,632.0,66.75,141.62,2121.65
andhra pradesh,kadapa ysr,2006,352.0,46.91,125.46,2674.48
andhra pradesh,kadapa ysr,2007,867.0,62.56,184.06,2942.14
andhra pradesh,kadapa ysr,2008,395.0,65.07,128.44,1973.87
andhra pradesh,kadapa ysr,2009,381.0,65.32,187.93,2877.07
andhra pradesh,kadapa ysr,2010,599.2,70.38,129.55,1840.72
andhra pradesh,kadapa ysr,2011,488.40000000000003,53.9,158.66,2943.6
andhra pradesh,kadapa ysr,2012,363.20000000000005,30.75,80.8,2627.64
andhra pradesh,kadapa ysr,2013,594.9,62.71,178.29,2843.09
andhra pradesh,kadapa ysr,2014,363.9,45.89,165.84,3613.86
andhra pradesh,kadapa ysr,2015,478.7,40.26,123.13,3058.37
andhra pradesh,chittoor,1966,626.5,156.0,257.0,1647.44
andhra pradesh,chittoor,1967,394.6,139.0,204.0,1467.63
andhra pradesh,chittoor,1968,398.30000000000007,105.0,131.0,1247.62
andhra pradesh,chittoor,1969,697.1,134.0,229.6,1713.43
andhra pradesh,chittoor,1970,607.1,143.3,224.8,1568.74
andhra pradesh,chittoor,1971,533.9,127.0,233.9,1841.73
andhra pradesh,chittoor,1972,633.2,153.4,325.8,2123.86
andhra pradesh,chittoor,1973,553.9000000000001,132.7,241.3,1818.39
andhra pradesh,chittoor,1974,662.5,136.9,228.9,1672.02
andhra pradesh,chittoor,1975,779.9,161.9,302.5,1868.44
andhra pradesh,chittoor,1976,713.5,161.0,283.8,1762.73
andhra pradesh,chittoor,1977,662.5,159.2,314.9,1978.02
andhra pradesh,chittoor,1978,505.70000000000005,166.8,325.0,1948.44
andhra pradesh,chittoor,1979,446.3,158.0,316.0,2000.0
andhra pradesh,chittoor,1980,336.79999999999995,116.8,203.3,1740.58
andhra pradesh,chittoor,1981,676.1999999999999,125.0,257.0,2056.0
andhra pradesh,chittoor,1982,457.8,90.3,156.2,1729.79
andhra pradesh,chittoor,1983,832.0,120.7,269.9,2236.12
andhra pradesh,chittoor,1984,483.5,113.1,232.2,2053.05
andhra pradesh,chittoor,1985,539.8,117.5,258.7,2201.7
andhra pradesh,chittoor,1986,433.5,59.0,98.0,1661.02
andhra pradesh,chittoor,1987,536.9000000000001,66.0,160.0,2424.24
andhra pradesh,chittoor,1988,680.4000000000001,112.9,254.2,2251.55
andhra pradesh,chittoor,1989,525.7,95.1,215.2,2262.88
andhra pradesh,chittoor,1990,586.3,94.99,242.67,2554.69
andhra pradesh,chittoor,1991,881.0,115.43,266.25,2306.59
andhra pradesh,chittoor,1992,408.0,80.29,139.6,1738.7
andhra pradesh,chittoor,1993,681.0,106.0,253.0,2386.79
andhra pradesh,chittoor,1994,502.0,82.0,185.0,2256.1
andhra pradesh,chittoor,1995,662.0,83.0,182.0,2192.77
andhra pradesh,chittoor,1996,1007.0,133.0,323.0,2428.57
andhra pradesh,chittoor,1997,532.0,99.0,222.0,2242.42
andhra pradesh,chittoor,1998,723.0,104.0,265.0,2548.08
andhra pradesh,chittoor,1999,417.0,75.03,152.28,2029.59
andhra pradesh,chittoor,2000,610.0,75.22,186.42,2478.33
andhra pradesh,chittoor,2001,749.0,86.43,225.88,2613.44
andhra pradesh,chittoor,2002,477.0,50.0,127.0,2540.0
andhra pradesh,chittoor,2003,540.0,45.78,85.28,1862.82
andhra pradesh,chittoor,2004,491.0,44.88,112.51,2506.91
andhra pradesh,chittoor,2005,795.0,82.59,230.79,2794.41
andhra pradesh,chittoor,2006,493.0,46.21,127.62,2761.74
andhra pradesh,chittoor,2007,753.0,52.44,157.43,3002.1
andhra pradesh,chittoor,2008,530.0,55.52,164.88,2969.74
andhra pradesh,chittoor,2009,399.0,54.91,170.13,3098.34
andhra pradesh,chittoor,2010,669.0,61.58,185.14,3006.5
andhra pradesh,chittoor,2011,591.6,51.11,168.93,3305.22
andhra pradesh,chittoor,2012,627.2,47.51,171.41,3607.87
andhra pradesh,chittoor,2013,629.3,49.86,169.02,3389.89
andhra pradesh,chittoor,2014,439.5,40.97,132.42,3232.12
andhra pradesh,chittoor,2015,553.1999999999999,88.15,334.55,3795.24
